Gene	pos.pvalue	pos.fdr	neg.pvalue	neg.fdr
candidate654	0.0518760195758564	0.829591836734694	0.948123980424144	0.990556492411467
candidate655	0.259380097879282	0.946892655367231	0.740619902120718	0.990556492411467
candidate656	0.564600326264274	0.963315217391305	0.435399673735726	0.934591194968554
candidate657	0.0432300163132137	0.829591836734694	0.956769983686786	0.990556492411467
candidate658	0.772593800978793	0.999673735725938	0.227406199021207	0.862592592592593
candidate659	0.0833605220228385	0.829591836734694	0.916639477977161	0.990556492411467
candidate66	0.170309951060359	0.845967741935484	0.829690048939641	0.990556492411467
candidate660	0.974714518760196	0.999673735725938	0.0252854812398042	0.484375
candidate661	0.164274061990212	0.845967741935484	0.835725938009788	0.990556492411467
candidate662	0.209461663947798	0.904861111111111	0.790538336052202	0.990556492411467
candidate663	0.202773246329527	0.904861111111111	0.797063621533442	0.990556492411467
candidate664	0.256933115823817	0.946892655367231	0.743066884176183	0.990556492411467
candidate665	0.276835236541599	0.94804469273743	0.723164763458401	0.990556492411467
candidate666	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
candidate667	0.489233278955954	0.963315217391305	0.510766721044046	0.943072289156626
candidate668	0.0605220228384992	0.829591836734694	0.939477977161501	0.990556492411467
candidate669	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
candidate67	0.165415986949429	0.845967741935484	0.834584013050571	0.990556492411467
candidate670	0.16231647634584	0.845967741935484	0.83768352365416	0.990556492411467
candidate672	0.637846655791191	0.979949874686717	0.339641109298532	0.862592592592593
candidate673	0.971288743882545	0.999673735725938	0.0287112561174552	0.5
candidate674	0.192659053833605	0.904861111111111	0.80652528548124	0.990556492411467
candidate675	0.840619902120718	0.999673735725938	0.159380097879282	0.862592592592593
candidate676	0.265742251223491	0.946892655367231	0.734257748776509	0.990556492411467
candidate677	0.273409461663948	0.946892655367231	0.726590538336052	0.990556492411467
candidate678	0.032626427406199	0.829591836734694	0.967373572593801	0.992976588628763
candidate68	0.973898858075041	0.999673735725938	0.0261011419249593	0.484848484848486
candidate681	0.151386623164763	0.845967741935484	0.846492659053834	0.990556492411467
candidate682	0.784828711256117	0.999673735725938	0.215171288743883	0.862592592592593
candidate683	0.16557911908646	0.845967741935484	0.83442088091354	0.990556492411467
candidate684	0.923164763458401	0.999673735725938	0.0768352365415987	0.753030303030303
candidate685	0.99510603588907	0.999673735725938	0.0048939641109299	0.246666666666668
candidate686	0.758890701468189	0.999673735725938	0.240456769983687	0.862592592592593
candidate687	0.162969004893964	0.845967741935484	0.837030995106036	0.990556492411467
candidate690	0.92626427406199	0.999673735725938	0.0737357259380098	0.753030303030303
candidate691	0.176182707993475	0.851181102362205	0.823817292006525	0.990556492411467
candidate692	0.637846655791191	0.979949874686717	0.339641109298532	0.862592592592593
candidate693	0.0169657422512235	0.829591836734694	0.983034257748777	0.993924466338259
candidate694	0.204241435562806	0.904861111111111	0.795758564437194	0.990556492411467
candidate695	0.372430668841762	0.963315217391305	0.627569331158238	0.978894472361809
candidate696	0.871451876019576	0.999673735725938	0.128548123980424	0.862592592592593
candidate697	0.578303425774878	0.963315217391305	0.379934747145188	0.862592592592593
candidate698	0.412724306688418	0.963315217391305	0.587275693311582	0.972074468085106
candidate699	0.246329526916803	0.946892655367231	0.753670473083197	0.990556492411467
candidate7	0.453017944535073	0.963315217391305	0.546655791190864	0.957428571428571
candidate70	0.371615008156607	0.963315217391305	0.628384991843393	0.978894472361809
candidate700	0.067536704730832	0.829591836734694	0.932463295269168	0.990556492411467
candidate701	0.578303425774878	0.963315217391305	0.379934747145188	0.862592592592593
candidate704	0.741435562805873	0.999673735725938	0.258564437194127	0.862592592592593
candidate705	0.838499184339315	0.999673735725938	0.161500815660685	0.862592592592593
candidate706	0.516313213703099	0.963315217391305	0.483360522022838	0.934591194968554
candidate707	0.556117455138662	0.963315217391305	0.443882544861338	0.934591194968554
candidate708	0.928711256117455	0.999673735725938	0.0712887438825448	0.753030303030303
candidate709	0.38026101141925	0.963315217391305	0.61973898858075	0.978894472361809
candidate71	0.540293637846656	0.963315217391305	0.459706362153344	0.934591194968554
candidate710	0.105546492659054	0.829591836734694	0.894453507340946	0.990556492411467
candidate711	0.503915171288744	0.963315217391305	0.495595432300163	0.937654320987654
candidate712	0.794942903752039	0.999673735725938	0.204241435562806	0.862592592592593
candidate714	0.814029363784666	0.999673735725938	0.185644371941272	0.862592592592593
candidate715	0.900163132137031	0.999673735725938	0.099836867862969	0.839080459770115
candidate717	0.907993474714519	0.999673735725938	0.0920065252854813	0.817391304347826
candidate718	0.666394779771615	0.999513381995134	0.333605220228385	0.862592592592593
candidate719	0.131647634584013	0.829591836734694	0.868352365415987	0.990556492411467
candidate72	0.332626427406199	0.963315217391305	0.666884176182708	0.985060240963855
candidate720	0.327569331158238	0.963315217391305	0.672430668841762	0.988038277511962
candidate721	0.777161500815661	0.999673735725938	0.222838499184339	0.862592592592593
candidate722	0.335889070146819	0.963315217391305	0.664110929853181	0.983333333333333
candidate723	0.105546492659054	0.829591836734694	0.894453507340946	0.990556492411467
candidate725	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
candidate726	0.662805872756933	0.999513381995134	0.337194127243067	0.862592592592593
candidate727	0.928711256117455	0.999673735725938	0.0712887438825448	0.753030303030303
candidate728	0.203915171288744	0.904861111111111	0.796084828711256	0.990556492411467
candidate729	0.573572593800979	0.963315217391305	0.421696574225122	0.934591194968554
candidate73	0.162969004893964	0.845967741935484	0.836867862969005	0.990556492411467
candidate731	0.131647634584013	0.829591836734694	0.868352365415987	0.990556492411467
candidate732	0.704567699836868	0.999673735725938	0.295269168026101	0.862592592592593
candidate733	0.683849918433932	0.999673735725938	0.316150081566068	0.862592592592593
candidate734	0.918923327895595	0.999673735725938	0.0810766721044046	0.753030303030303
candidate735	0.460032626427406	0.963315217391305	0.539967373572594	0.954441260744986
candidate736	0.741272430668842	0.999673735725938	0.258727569331158	0.862592592592593
candidate737	0.259706362153344	0.946892655367231	0.740293637846656	0.990556492411467
candidate738	0.207177814029364	0.904861111111111	0.792822185970636	0.990556492411467
candidate739	0.500652528548124	0.963315217391305	0.499347471451876	0.938957055214724
candidate74	0.2721044045677	0.946892655367231	0.7278955954323	0.990556492411467
candidate740	0.292985318107667	0.963315217391305	0.707014681892333	0.990556492411467
candidate741	0.11810766721044	0.829591836734694	0.88189233278956	0.990556492411467
candidate742	0.779119086460033	0.999673735725938	0.220880913539967	0.862592592592593
candidate743	0.224796084828711	0.924832214765101	0.775040783034258	0.990556492411467
candidate744	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
candidate745	0.110277324632953	0.829591836734694	0.889722675367047	0.990556492411467
candidate746	0.523491027732463	0.963315217391305	0.476508972267537	0.934591194968554
candidate748	0.0771615008156608	0.829591836734694	0.922675367047308	0.990556492411467
candidate749	0.0270799347471452	0.829591836734694	0.972756933115824	0.99351081530782
candidate75	0.775040783034258	0.999673735725938	0.224959216965742	0.862592592592593
candidate750	0.395269168026101	0.963315217391305	0.604730831973899	0.978894472361809
candidate751	0.562642740619902	0.963315217391305	0.437357259380098	0.934591194968554
candidate752	0.417944535073409	0.963315217391305	0.582055464926591	0.972074468085106
candidate753	0.204567699836868	0.904861111111111	0.795432300163132	0.990556492411467
candidate754	0.566394779771615	0.963315217391305	0.433605220228385	0.934591194968554
candidate755	0.370636215334421	0.963315217391305	0.629363784665579	0.978894472361809
candidate756	0.77047308319739	0.999673735725938	0.22952691680261	0.862592592592593
candidate757	0.637846655791191	0.979949874686717	0.339641109298532	0.862592592592593
candidate759	0.66721044045677	0.999513381995134	0.33278955954323	0.862592592592593
candidate76	0.554649265905383	0.963315217391305	0.445350734094617	0.934591194968554
candidate760	0.432463295269168	0.963315217391305	0.567536704730832	0.962707182320442
candidate761	0.0822185970636216	0.829591836734694	0.917781402936378	0.990556492411467
candidate762	0.238009787928222	0.946892655367231	0.761990212071778	0.990556492411467
candidate763	0.860195758564437	0.999673735725938	0.139804241435563	0.862592592592593
candidate764	0.578303425774878	0.963315217391305	0.379934747145188	0.862592592592593
candidate767	0.883360522022839	0.999673735725938	0.11647634584013	0.839080459770115
candidate768	0.128711256117455	0.829591836734694	0.871125611745514	0.990556492411467
candidate769	0.707177814029364	0.999673735725938	0.292822185970636	0.862592592592593
candidate77	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
candidate770	0.815171288743883	0.999673735725938	0.184828711256117	0.862592592592593
candidate771	0.544535073409462	0.963315217391305	0.454812398042414	0.934591194968554
candidate772	0.864110929853181	0.999673735725938	0.135889070146819	0.862592592592593
candidate773	0.527732463295269	0.963315217391305	0.472267536704731	0.934591194968554
candidate774	0.395269168026101	0.963315217391305	0.604730831973899	0.978894472361809
candidate775	0.535399673735726	0.963315217391305	0.464600326264274	0.934591194968554
candidate776	0.0146818923327896	0.829591836734694	0.98531810766721	0.993924466338259
candidate777	0.494127243066884	0.963315217391305	0.505546492659054	0.941691842900302
candidate778	0.386133768352365	0.963315217391305	0.613866231647635	0.978894472361809
candidate779	0.637846655791191	0.979949874686717	0.339641109298532	0.862592592592593
candidate78	0.0507340946166395	0.829591836734694	0.949265905383361	0.990556492411467
candidate780	0.119412724306688	0.829591836734694	0.880587275693312	0.990556492411467
candidate782	0.884502446982055	0.999673735725938	0.115497553017945	0.839080459770115
candidate783	0.32626427406199	0.963315217391305	0.67373572593801	0.988038277511962
candidate784	0.0522022838499184	0.829591836734694	0.947797716150082	0.990556492411467
candidate786	0.535889070146819	0.963315217391305	0.46394779771615	0.934591194968554
candidate787	0.0189233278955955	0.829591836734694	0.981076672104405	0.993924466338259
candidate789	0.0331158238172919	0.829591836734694	0.966884176182708	0.992976588628763
candidate79	0.573572593800979	0.963315217391305	0.421696574225122	0.934591194968554
candidate790	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
candidate792	0.738499184339315	0.999673735725938	0.261337683523654	0.862592592592593
candidate793	0.738988580750408	0.999673735725938	0.261011419249592	0.862592592592593
candidate794	0.883523654159869	0.999673735725938	0.11647634584013	0.839080459770115
candidate795	0.338662316476346	0.963315217391305	0.661337683523654	0.982082324455206
candidate796	0.833278955954323	0.999673735725938	0.166721044045677	0.862592592592593
candidate797	0.465905383360522	0.963315217391305	0.532952691680261	0.954441260744986
candidate798	0.667862969004894	0.999513381995134	0.332137030995106	0.862592592592593
candidate799	0.212561174551387	0.904861111111111	0.787438825448613	0.990556492411467
candidate9	0.0243066884176183	0.829591836734694	0.975693311582382	0.993521594684385
candidate90	0.12626427406199	0.829591836734694	0.87373572593801	0.990556492411467
candidate900	0.420228384991843	0.963315217391305	0.579119086460033	0.972074468085106
candidate901	0.562969004893964	0.963315217391305	0.437030995106036	0.934591194968554
candidate905	0.519902120717781	0.963315217391305	0.480097879282219	0.934591194968554
candidate909	0.0484502446982056	0.829591836734694	0.951549755301794	0.990556492411467
candidate91	0.0636215334420881	0.829591836734694	0.936378466557912	0.990556492411467
candidate92	0.339967373572594	0.963315217391305	0.660032626427406	0.982082324455206
candidate93	0.329690048939641	0.963315217391305	0.670309951060359	0.987740384615384
candidate931	0.991680261011419	0.999673735725938	0.00831973898858074	0.294444444444445
candidate932	0.803099510603589	0.999673735725938	0.196900489396411	0.862592592592593
candidate933	0.311582381729201	0.963315217391305	0.688417618270799	0.990556492411467
candidate935	0.578303425774878	0.963315217391305	0.379934747145188	0.862592592592593
candidate937	0.936867862969005	0.999673735725938	0.0631321370309951	0.730188679245283
candidate938	0.546982055464927	0.963315217391305	0.45252854812398	0.934591194968554
candidate94	0.405057096247961	0.963315217391305	0.594942903752039	0.972074468085106
candidate940	0.145513866231648	0.845967741935484	0.854486133768352	0.990556492411467
candidate941	0.833278955954323	0.999673735725938	0.166394779771615	0.862592592592593
candidate942	0.521696574225123	0.963315217391305	0.477161500815661	0.934591194968554
candidate946	0.0934747145187602	0.829591836734694	0.90652528548124	0.990556492411467
candidate947	0.858238172920065	0.999673735725938	0.141761827079935	0.862592592592593
candidate948	0.518270799347472	0.963315217391305	0.481239804241436	0.934591194968554
candidate949	0.551549755301795	0.963315217391305	0.448450244698206	0.934591194968554
candidate953	0.17047308319739	0.845967741935484	0.82952691680261	0.990556492411467
candidate955	0.768352365415987	0.999673735725938	0.231647634584013	0.862592592592593
candidate957	0.732626427406199	0.999673735725938	0.267373572593801	0.862592592592593
candidate958	0.544535073409462	0.963315217391305	0.454812398042414	0.934591194968554
candidate962	0.578303425774878	0.963315217391305	0.379934747145188	0.862592592592593
candidate964	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
candidate966	0.204241435562806	0.904861111111111	0.795758564437194	0.990556492411467
candidate967	0.578303425774878	0.963315217391305	0.379934747145188	0.862592592592593
candidate97	0.95252854812398	0.999673735725938	0.0474714518760195	0.663636363636363
candidate972	0.224469820554649	0.924832214765101	0.775530179445351	0.990556492411467
candidate977	0.36721044045677	0.963315217391305	0.632300163132137	0.978894472361809
candidate978	0.769168026101142	0.999673735725938	0.230831973898858	0.862592592592593
candidate979	0.548776508972267	0.963315217391305	0.450734094616639	0.934591194968554
candidate98	0.129037520391517	0.829591836734694	0.870962479608483	0.990556492411467
candidate980	0.47862969004894	0.963315217391305	0.520554649265905	0.952537313432836
candidate984	0.918923327895595	0.999673735725938	0.0810766721044046	0.753030303030303
candidate986	0.505546492659054	0.963315217391305	0.494290375203915	0.937654320987654
candidate987	0.432300163132137	0.963315217391305	0.567699836867863	0.962707182320442
candidate989	0.814355628058728	0.999673735725938	0.185481239804241	0.862592592592593
candidate99	0.547797716150082	0.963315217391305	0.452202283849918	0.934591194968554
candidate990	0.456769983686786	0.963315217391305	0.543066884176183	0.954441260744986
candidate992	0.491190864600326	0.963315217391305	0.508482871125612	0.941691842900302
candidate994	0.0135399673735725	0.829591836734694	0.986460032626427	0.993924466338259
candidate995	0.382544861337683	0.963315217391305	0.617455138662316	0.978894472361809
candidate997	0.830668841761827	0.999673735725938	0.169331158238173	0.862592592592593
candidate998	0.668352365415987	0.999513381995134	0.331647634584013	0.862592592592593
candidate999	0.306199021207178	0.963315217391305	0.693800978792822	0.990556492411467
unknown1045	0.500652528548124	0.963315217391305	0.499347471451876	0.938957055214724
unknown1065	0.890538336052202	0.999673735725938	0.109461663947798	0.839080459770115
unknown1066	0.660358890701468	0.999513381995134	0.339641109298532	0.862592592592593
unknown1114	0.837030995106036	0.999673735725938	0.162969004893964	0.862592592592593
unknown1115	0.310114192495922	0.963315217391305	0.689885807504078	0.990556492411467
unknown1118	0.949918433931484	0.999673735725938	0.0500815660685155	0.667391304347827
unknown1119	0.389396411092985	0.963315217391305	0.610603588907015	0.978894472361809
unknown114	0.0696574225122349	0.829591836734694	0.930342577487765	0.990556492411467
unknown119	0.307667210440457	0.963315217391305	0.692332789559543	0.990556492411467
unknown1243	0.125611745513866	0.829591836734694	0.874388254486134	0.990556492411467
unknown1246	0.381892332789559	0.963315217391305	0.617781402936379	0.978894472361809
unknown1248	0.348123980424144	0.963315217391305	0.651876019575856	0.982082324455206
unknown1249	0.114029363784666	0.829591836734694	0.885970636215334	0.990556492411467
unknown1479	0.066557911908646	0.829591836734694	0.933442088091354	0.990556492411467
unknown1480	0.344861337683524	0.963315217391305	0.655138662316476	0.982082324455206
unknown1483	0.361827079934747	0.963315217391305	0.638172920065253	0.980451127819549
unknown1484	0.25252854812398	0.946892655367231	0.74747145187602	0.990556492411467
unknown1485	0.120717781402936	0.829591836734694	0.879282218597064	0.990556492411467
unknown1486	0.578303425774878	0.963315217391305	0.379934747145188	0.862592592592593
unknown1487	0.557259380097879	0.963315217391305	0.442740619902121	0.934591194968554
unknown1488	0.251386623164763	0.946892655367231	0.748450244698206	0.990556492411467
unknown1900	0.725611745513866	0.999673735725938	0.274388254486134	0.862592592592593
unknown1905	0.156606851549755	0.845967741935484	0.843393148450245	0.990556492411467
unknown2199	0.168515497553018	0.845967741935484	0.831484502446982	0.990556492411467
unknown2201	0.0518760195758564	0.829591836734694	0.948123980424144	0.990556492411467
unknown2204	0.415334420880914	0.963315217391305	0.584665579119086	0.972074468085106
unknown2205	0.354812398042414	0.963315217391305	0.645187601957586	0.982082324455206
unknown2342	0.75742251223491	0.999673735725938	0.241109298531811	0.862592592592593
unknown2345	0.803099510603589	0.999673735725938	0.196900489396411	0.862592592592593
unknown2370	0.794942903752039	0.999673735725938	0.205057096247961	0.862592592592593
unknown2372	0.667373572593801	0.999513381995134	0.332626427406199	0.862592592592593
unknown2374	0.124796084828711	0.829591836734694	0.875203915171289	0.990556492411467
unknown2375	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
unknown2376	0.439477977161501	0.963315217391305	0.560358890701468	0.962707182320442
unknown2377	0.637846655791191	0.979949874686717	0.339641109298532	0.862592592592593
unknown2578	0.212234910277325	0.904861111111111	0.787765089722675	0.990556492411467
unknown2590	0.498205546492659	0.963315217391305	0.501794453507341	0.940672782874618
unknown2593	0.40652528548124	0.963315217391305	0.59347471451876	0.972074468085106
unknown2620	0.978140293637847	0.999673735725938	0.0218597063621534	0.473333333333334
unknown264	0.880913539967374	0.999673735725938	0.119086460032626	0.839080459770115
unknown265	0.527732463295269	0.963315217391305	0.472267536704731	0.934591194968554
unknown271	0.247308319738989	0.946892655367231	0.751712887438825	0.990556492411467
unknown273	0.464110929853181	0.963315217391305	0.535725938009788	0.954441260744986
unknown274	0.661500815660685	0.999513381995134	0.338499184339315	0.862592592592593
unknown275	0.620228384991843	0.979949874686717	0.362479608482871	0.862592592592593
unknown276	0.516313213703099	0.963315217391305	0.483360522022838	0.934591194968554
unknown278	0.507504078303426	0.963315217391305	0.492495921696574	0.937654320987654
unknown2804	0.114029363784666	0.829591836734694	0.885970636215334	0.990556492411467
unknown2805	0.805383360522023	0.999673735725938	0.194616639477977	0.862592592592593
unknown288	0.300326264274062	0.963315217391305	0.699673735725938	0.990556492411467
unknown291	0.204567699836868	0.904861111111111	0.795432300163132	0.990556492411467
unknown3099	0.111256117455139	0.829591836734694	0.888743882544861	0.990556492411467
unknown462	0.149592169657423	0.845967741935484	0.850407830342577	0.990556492411467
unknown464	0.431321370309951	0.963315217391305	0.568515497553018	0.962707182320442
unknown465	0.531973898858075	0.963315217391305	0.468026101141925	0.934591194968554
unknown466	0.475203915171289	0.963315217391305	0.524796084828711	0.954441260744986
unknown475	0.176182707993475	0.851181102362205	0.823817292006525	0.990556492411467
unknown600	0.139804241435563	0.845967741935484	0.860195758564437	0.990556492411467
unknown602	0.55905383360522	0.963315217391305	0.44094616639478	0.934591194968554
unknown604	0.782707993474715	0.999673735725938	0.217128874388254	0.862592592592593
unknown846	0.169494290375204	0.845967741935484	0.830505709624796	0.990556492411467
unknown847	0.903915171288744	0.999673735725938	0.0960848287112561	0.839080459770115
